Customer_ID,Age,Annual_Income,Outstanding_Debt,Total_EMI_per_month,Delay_from_due_date,Num_of_Delayed_Payment,Credit_Utilization_Ratio,Payment_Behaviour,Credit_Mix,Payment_of_Min_Amount,Occupation
1307,23.0,48780.56,967.75,0.0,29.0,23.0,25.04621687222793,High_spent_Medium_value_payments,Standard,Yes,Media_Manager
11150,29.0,141753.72,477.41,385.60118483239233,10.0,14.0,24.483624528565898,High_spent_Medium_value_payments,Standard,Yes,Mechanic
9804,43.0,48608.78,345.71,60.10848226180946,14.0,17.0,23.42847184566057,Low_spent_Large_value_payments,Standard,Yes,Manager
11825,23.0,63206.72,4523.88,231.290193338046,41.0,15.0,28.521946456167328,High_spent_Small_value_payments,Bad,Yes,Scientist
20243,28.0,63635.12,122.65,57.71606551829998,12.0,10.0,35.46590360120226,High_spent_Small_value_payments,Good,No,Lawyer
40684,31.0,126849.18,518.4,0.0,11.0,6.0,30.38002406184031,High_spent_Large_value_payments,Good,No,Mechanic
24511,45.0,8779.145,1636.23,32.4064284186908,27.0,23.0,30.190510848362194,Low_spent_Small_value_payments,Bad,Yes,Developer
19486,35.0,16154.8,275.06,24.462194233240623,24.0,16.0,37.079425163211816,High_spent_Large_value_payments,Standard,Yes,Developer
43715,54.0,11631.405,165.88,32.057962750550374,21.0,17.0,30.2350523306213,High_spent_Medium_value_payments,Good,No,Manager
8257,31.0,24726.48,155.22,25.14400588303885,17.0,16.0,35.060990841501926,Low_spent_Large_value_payments,Standard,No,Media_Manager
50646,25.0,44188.5,2544.85,204.642111234487,21.0,19.0,33.96339590200693,Low_spent_Small_value_payments,Bad,Yes,Doctor
31509,26.0,13065.87,1203.17,16.03971007504952,14.0,11.0,28.68321633321597,Low_spent_Large_value_payments,Standard,NM,Accountant
32945,18.0,49447.74000000001,1286.68,147.00387042501058,17.0,14.0,29.94497481453301,Low_spent_Large_value_payments,Standard,Yes,Journalist
42724,24.0,42941.85000000001,2328.67,97.91556457857914,43.0,17.0,33.072853730113536,High_spent_Medium_value_payments,Standard,Yes,Teacher
37930,33.0,37824.65,69.84,67.56184427558624,4.0,8.0,37.44304966034407,High_spent_Medium_value_payments,Good,No,Doctor
3732,53.0,66732.58,244.07,0.0,8.0,8.0,30.047594377878184,High_spent_Large_value_payments,Good,No,Musician
23934,16.0,61463.94,1751.87,256.96642950139216,45.0,17.0,23.37096861202921,High_spent_Medium_value_payments,Bad,Yes,Musician
13428,39.0,115800.54,194.96,81.74203565720637,2.0,2.0,27.38654757622209,Low_spent_Large_value_payments,Good,No,Entrepreneur
44445,23.0,88133.16,1073.99,0.0,14.0,5.0,34.6470943325917,Low_spent_Medium_value_payments,Good,No,Doctor
38774,41.0,27632.92,1103.71,44.80729528056923,17.0,12.0,24.93186483678743,Low_spent_Small_value_payments,Standard,NM,Manager
26162,18.0,21846.06,284.95,22.09594398783332,6.0,9.0,29.58969305988116,Low_spent_Large_value_payments,Good,NM,Journalist
1748,30.0,8610.765,1426.95,14.965694679620729,27.0,11.0,28.44369036657072,High_spent_Small_value_payments,Standard,Yes,Media_Manager
11703,27.0,49023.22,270.2,62.741072947922326,6.0,9.0,33.95349915856089,High_spent_Large_value_payments,Standard,No,Engineer
19423,42.0,104564.64,100.49,112.9312157699492,17.0,18.0,28.45192250041275,High_spent_Small_value_payments,Standard,No,Developer
15266,28.0,59751.78,1485.94,116.29841702305131,22.0,13.0,25.932427895571973,Low_spent_Medium_value_payments,Standard,Yes,Entrepreneur
19750,20.0,20978.49,2305.13,28.45284753399817,29.0,10.0,25.375446935045503,Low_spent_Large_value_payments,Standard,Yes,Architect
9342,44.0,118644.36000000002,1100.42,53.02788627996196,13.0,1.0,27.692057398978108,High_spent_Medium_value_payments,Good,No,Doctor
15681,19.0,30029.59,466.13,68.42705998765183,13.0,8.0,24.27346941653655,Low_spent_Medium_value_payments,Good,No,Accountant
17291,20.0,81557.0,2628.52,321.4449354031973,54.0,15.0,36.899296807421,High_spent_Medium_value_payments,Bad,Yes,Media_Manager
43433,42.0,63331.9,362.71,0.0,9.0,19.0,26.99057802244908,High_spent_Medium_value_payments,Standard,Yes,Writer
26824,36.0,24069.55,315.97,263.5079913679457,25.0,19.0,32.26529399159506,Low_spent_Small_value_payments,Standard,Yes,Doctor
30617,29.0,15762.72,1050.18,40.98279994086803,19.0,8.0,23.68720806100088,Low_spent_Small_value_payments,Standard,Yes,Manager
30856,50.0,122713.6,128.33,146.26888703519208,11.0,10.0,36.69183767765136,Low_spent_Medium_value_payments,Standard,NM,Architect
7486,43.0,41499.21,1272.15,0.0,4.0,7.0,34.08588224671587,Low_spent_Small_value_payments,Good,No,Architect
43066,22.0,82840.24,360.92,56.691938335539206,6.0,2.0,35.83888769256633,Low_spent_Medium_value_payments,Good,NM,Musician
17350,25.0,24195.37,1163.09,18.06952041224247,7.0,16.0,32.77751441149828,High_spent_Medium_value_payments,Standard,Yes,Journalist
21322,20.0,78139.42,1116.88,0.0,14.0,2.0,24.643396348201826,High_spent_Medium_value_payments,Good,No,Scientist
36175,18.0,7106.15,2688.12,9.575854756288654,41.0,21.0,28.11749569382151,Low_spent_Small_value_payments,Bad,Yes,Entrepreneur
42077,38.0,20193.59,1109.22,68.09053966676876,21.0,12.0,30.57884203182309,Low_spent_Small_value_payments,Standard,Yes,Doctor
32562,31.0,62545.59,1138.71,174.41631843799283,27.0,10.0,27.41853437325468,Low_spent_Medium_value_payments,Standard,Yes,Writer
12346,56.0,32011.89,1215.09,66.35744898663442,12.0,9.0,25.13083788114665,High_spent_Medium_value_payments,Good,NM,Architect
35420,34.0,42399.03,2073.54,196.6894915615451,6.0,12.0,36.434448650461576,Low_spent_Small_value_payments,Standard,Yes,Journalist
14037,30.0,23679.61,622.58,0.0,29.0,18.0,23.15259822980745,Low_spent_Small_value_payments,Standard,No,Mechanic
20821,28.0,62139.51,2603.85,342.2290731506656,59.0,23.0,23.49106000530716,High_spent_Medium_value_payments,Bad,Yes,Teacher
7787,26.0,62846.31,4073.62,284.98291964752286,40.0,18.0,26.92229072966975,High_spent_Medium_value_payments,Bad,Yes,Manager
25876,32.0,59438.91,2259.86,362.2704969092495,38.0,22.0,28.44346547733041,High_spent_Medium_value_payments,Bad,Yes,Media_Manager
37615,37.0,69870.88,2106.68,148.70951515669438,24.0,20.0,28.63429260410417,Low_spent_Medium_value_payments,Standard,Yes,Mechanic
50134,17.0,76257.52,2828.24,346.2966996254188,48.0,19.0,29.48437970155621,High_spent_Large_value_payments,Bad,Yes,Architect
13296,33.0,74450.88,640.7,120.84655218492288,4.0,20.0,28.37103303737792,High_spent_Large_value_payments,Standard,NM,Scientist
13029,32.0,146866.76,247.08,218.48203558760792,22.0,18.0,35.80700540925715,Low_spent_Large_value_payments,Standard,No,Entrepreneur
43239,41.0,20914.44,2404.87,124.2176483432618,51.0,16.0,24.138480436559657,High_spent_Medium_value_payments,Bad,Yes,Lawyer
37078,22.0,18936.55,3969.14,80.84994008361595,25.0,16.0,28.993729957280763,Low_spent_Small_value_payments,Bad,Yes,Engineer
26102,30.0,61476.93000000001,3322.38,212.55668803419653,35.0,24.0,36.4883903930765,High_spent_Small_value_payments,Bad,Yes,Accountant
48127,24.0,16198.305,1439.09,14.35014610230254,12.0,5.0,35.25468192743148,High_spent_Small_value_payments,Good,No,Writer
5197,23.0,20938.03,1657.74,56.26113896851847,12.0,15.0,26.55798600695456,Low_spent_Medium_value_payments,Bad,Yes,Mechanic
19060,24.0,21364.2,1178.6,9.230471158627523,9.0,15.0,31.94484529355414,Low_spent_Small_value_payments,Standard,Yes,Lawyer
42713,34.0,96826.96,1290.07,0.0,13.0,19.0,25.98308652727739,High_spent_Small_value_payments,Standard,NM,Lawyer
16223,44.0,16808.35,1330.72,64.87719124671851,8.0,16.0,28.702877355586747,Low_spent_Small_value_payments,Standard,Yes,Entrepreneur
10674,21.0,59930.04,4474.29,156.5961642280904,59.0,20.0,24.304530939658548,High_spent_Medium_value_payments,Bad,Yes,Media_Manager
22736,52.0,128279.16,105.26,0.0,7.0,9.0,32.76600315162491,Low_spent_Medium_value_payments,Good,No,Musician
30348,25.0,53908.41,3078.82,219.838310179153,39.0,24.0,24.67719916073469,Low_spent_Large_value_payments,Bad,Yes,Lawyer
12977,45.0,16718.08,2931.99,41.40894222721517,61.0,20.0,33.372297968905194,Low_spent_Small_value_payments,Bad,Yes,Manager
6131,39.0,83355.33,677.27,75.96957344024112,11.0,15.0,26.03671344724589,High_spent_Small_value_payments,Standard,Yes,Manager
34865,44.0,11646.19,847.88,10.050598071862217,14.0,20.0,30.858853812855216,High_spent_Medium_value_payments,Standard,Yes,Media_Manager
33700,46.0,69577.92,491.67,135.38394696299764,16.0,3.0,26.58862290867837,Low_spent_Small_value_payments,Good,No,Writer
23985,37.0,25621.01,1336.73,26.74670147298544,14.0,10.0,31.53694367069644,Low_spent_Small_value_payments,Good,NM,Developer
1423,29.0,55324.29,4270.21,245.09589182556527,60.0,21.0,33.66734911560125,Low_spent_Small_value_payments,Bad,NM,Architect
17276,45.0,42947.49,2266.69,47.93668892947582,15.0,20.0,34.892980762336336,High_spent_Medium_value_payments,Standard,Yes,Lawyer
10463,17.0,49023.60000000001,2521.52,211.70975519526988,13.0,15.0,26.308327019260894,Low_spent_Small_value_payments,Standard,Yes,Scientist
24123,37.0,60263.43000000001,1400.16,178.7366155336915,42.0,25.0,25.69386881069035,High_spent_Large_value_payments,Bad,Yes,Entrepreneur
11797,37.0,44036.97,992.83,82.98637941706055,15.0,3.0,35.838298592086616,Low_spent_Small_value_payments,Good,NM,Teacher
21223,19.0,12681.45,624.12,0.0,13.0,16.0,26.564024924655666,Low_spent_Medium_value_payments,Standard,Yes,Developer
50377,30.0,16568.425,478.11,8.47408555938318,16.0,8.0,22.28596810647911,Low_spent_Small_value_payments,Standard,No,Entrepreneur
44089,30.0,14952.03,3566.21,105.58361397265544,19.0,25.0,26.18162100734382,Low_spent_Small_value_payments,Bad,Yes,Writer
17548,16.0,101500.92,835.46,141.54570621500434,29.0,18.0,29.914415739512147,High_spent_Large_value_payments,Standard,Yes,Mechanic
10009,44.0,155726.76,1170.58,0.0,10.0,1.0,30.05732275604138,High_spent_Medium_value_payments,Good,NM,Engineer
30420,47.0,36591.25,575.21,67.41331375213596,17.0,10.0,26.105466612018127,High_spent_Small_value_payments,Standard,No,Entrepreneur
44665,51.0,47280.76,1134.41,0.0,12.0,20.0,27.178858483125328,High_spent_Small_value_payments,Standard,Yes,Media_Manager
26974,39.0,108161.7,633.47,169.67426776243946,29.0,13.0,25.24733801456961,Low_spent_Large_value_payments,Good,No,Doctor
6977,39.0,19910.51,3957.01,57.67071368461316,59.0,24.0,31.604644410729488,High_spent_Large_value_payments,Bad,Yes,Engineer
30129,31.0,41977.78,4586.12,171.8085212475415,16.0,25.0,35.38900441875396,High_spent_Large_value_payments,Bad,Yes,Entrepreneur
4561,25.0,11731.585,289.73,15.359696785723465,18.0,10.0,27.507404520533136,Low_spent_Medium_value_payments,Standard,Yes,Mechanic
10123,37.0,88406.34,1273.15,242.2368498447588,15.0,0.0,26.064923364985862,Low_spent_Medium_value_payments,Good,No,Musician
3795,30.0,36035.32,2138.6,79.97784113366491,33.0,17.0,26.128601476305185,Low_spent_Large_value_payments,Standard,NM,Developer
8086,25.0,113383.13999999998,82.71,376.5597009217432,4.0,1.0,26.18199376875585,Low_spent_Large_value_payments,Good,No,Architect
16033,45.0,51552.60000000001,1710.66,119.8552501084587,11.0,10.0,38.031731464087095,High_spent_Small_value_payments,Standard,Yes,Writer
22052,36.0,39579.6,634.77,127.94039882272877,19.0,13.0,34.14724609832981,Low_spent_Large_value_payments,Standard,Yes,Developer
22297,28.0,41342.86,262.96,211.6741306472705,11.0,19.0,34.552610127691395,Low_spent_Small_value_payments,Standard,Yes,Writer
4971,45.0,120260.2,1436.96,53.155122715076,14.0,15.0,28.79772356021064,Low_spent_Large_value_payments,Standard,Yes,Writer
4652,48.0,36346.13,1252.46,89.06155404212532,21.0,15.0,28.06670356275372,High_spent_Medium_value_payments,Good,NM,Entrepreneur
16844,40.0,25399.68,1495.03,61.0034361080378,28.0,10.0,24.57898605191508,High_spent_Medium_value_payments,Standard,Yes,Accountant
14023,46.0,51307.1,878.19,50.44402845137216,22.0,14.0,33.714052427880745,High_spent_Medium_value_payments,Standard,NM,Scientist
5180,35.0,18578.88,779.49,140.10686499523516,15.0,12.0,22.89394678736081,Low_spent_Small_value_payments,Good,NM,Accountant
1253,16.0,68332.08,1462.7,771.0660362302748,29.0,8.0,31.38119542107736,Low_spent_Large_value_payments,Standard,Yes,Media_Manager
26805,32.0,12303.09,1328.11,26.763607167780485,23.0,16.0,31.83226480069068,Low_spent_Large_value_payments,Standard,NM,Journalist
49237,26.0,35118.1,407.74,45.18912916309637,32.0,13.0,26.44151505553604,High_spent_Medium_value_payments,Standard,Yes,Developer
12393,41.0,64057.72,795.69,35.013700520833424,7.0,2.0,32.887124344899966,High_spent_Small_value_payments,Good,No,Manager
33924,33.0,44390.76,24.73,153.72431867540476,21.0,13.0,27.459520044986068,High_spent_Medium_value_payments,Standard,Yes,Lawyer
16440,19.0,37807.28,108.85,62.47570431841321,5.0,7.0,24.956378713600444,High_spent_Small_value_payments,Good,No,Architect
40387,20.0,59154.04,1346.13,674.7615601497347,23.0,10.0,31.418225212083,High_spent_Medium_value_payments,Good,No,Manager
50766,28.0,41155.22,3581.79,479.2612402384453,30.0,19.0,21.823151212231345,Low_spent_Small_value_payments,Bad,Yes,Musician
9297,27.0,15610.61,2072.63,78.14508467729482,37.0,24.0,30.10070174398041,High_spent_Large_value_payments,Bad,NM,Teacher
34494,48.0,35670.66,1324.42,0.0,8.0,7.0,35.67292602082967,Low_spent_Small_value_payments,Good,No,Writer
11700,28.0,28128.16,2518.51,36.90754696160968,32.0,25.0,29.137691181044712,High_spent_Large_value_payments,Bad,Yes,Doctor
26882,41.0,48144.78,3150.66,217.2670402691009,22.0,20.0,37.38749146595331,Low_spent_Small_value_payments,Bad,Yes,Writer
27135,43.0,32178.74,2165.47,211.05554795899897,42.0,9.0,34.284518959049514,High_spent_Small_value_payments,Standard,Yes,Writer
44738,24.0,17445.15,2362.17,86.35931776778169,44.0,10.0,24.67002176414929,Low_spent_Medium_value_payments,Standard,Yes,Writer
2403,34.0,20522.13,233.67,36.33994204824089,26.0,13.0,23.34693022017424,Low_spent_Small_value_payments,Standard,Yes,Mechanic
24735,16.0,61654.84,741.7,192.6269519380112,30.0,12.0,25.05330445180164,High_spent_Medium_value_payments,Standard,Yes,Entrepreneur
16950,52.0,20703.48,965.09,16.25873023144868,8.0,7.0,34.9806749171145,Low_spent_Large_value_payments,Good,No,Media_Manager
5760,28.0,8022.255,3274.12,39.5093239268165,57.0,16.0,34.14274292583815,Low_spent_Medium_value_payments,Bad,Yes,Doctor
12849,44.0,36717.63,1456.01,96.66168930786068,28.0,12.0,34.15204976654708,High_spent_Medium_value_payments,Standard,Yes,Doctor
47226,21.0,35469.07,545.48,0.0,5.0,8.0,24.749608354208103,High_spent_Medium_value_payments,Good,No,Mechanic
45681,41.0,19519.57,2225.18,25.760881343449515,33.0,16.0,23.09287189980987,Low_spent_Small_value_payments,Bad,Yes,Mechanic
2308,19.0,35926.76,1691.59,168.351363703061,30.0,8.0,25.83444595037497,High_spent_Medium_value_payments,Standard,Yes,Architect
35188,22.0,134150.0,1295.2,201.7341927507147,13.0,1.0,31.66734349172133,High_spent_Small_value_payments,Good,No,Writer
40488,43.0,34204.8,3285.72,106.99731417311476,31.0,19.0,32.82152237939089,High_spent_Small_value_payments,Bad,Yes,Scientist
37067,31.0,56131.48,1235.48,141.98653602024288,15.0,6.0,36.78641343069184,High_spent_Medium_value_payments,Good,NM,Developer
18030,24.0,57439.12,669.35,187.9561101952301,10.0,9.0,25.609793757143684,High_spent_Medium_value_payments,Good,No,Musician
26218,36.0,39944.67,364.95,22.37777689428156,0.0,0.0,32.035345471095354,Low_spent_Large_value_payments,Good,NM,Architect
6746,36.0,32485.42,998.9,0.0,17.0,13.0,26.790848276876645,High_spent_Large_value_payments,Standard,No,Lawyer
2571,16.0,70286.6,1553.07,205.3424352539566,18.0,19.0,27.538838916976843,Low_spent_Large_value_payments,Bad,Yes,Writer
38788,34.0,16808.32,582.3,18.7896360318844,15.0,0.0,37.44931807537875,Low_spent_Large_value_payments,Good,No,Journalist
25214,31.0,72116.25,243.75,76.87560725652268,22.0,13.0,36.90266608964489,Low_spent_Small_value_payments,Standard,No,Mechanic
4901,27.0,35823.96,3029.92,112.43578465602695,39.0,17.0,31.56717092224887,High_spent_Small_value_payments,Bad,Yes,Accountant
26418,50.0,140390.32,1423.23,182.16042377680043,3.0,0.0,30.16117256391697,Low_spent_Large_value_payments,Good,No,Journalist
23782,27.0,25198.19,1261.93,48.63721776744497,29.0,9.0,22.961035473978363,Low_spent_Medium_value_payments,Standard,Yes,Lawyer
12260,32.0,166907.72,929.9,509.35762404633215,10.0,6.0,24.59750916192857,Low_spent_Medium_value_payments,Good,No,Accountant
14655,15.0,15531.09,4734.52,41.74227148886381,19.0,20.0,29.643162712513448,Low_spent_Small_value_payments,Bad,Yes,Musician
17236,18.0,81935.42,625.32,66.45771044835497,5.0,12.0,37.9763233063718,High_spent_Large_value_payments,Good,No,Entrepreneur
44859,17.0,14675.83,1427.56,84.00410321858612,27.0,8.0,27.833513232131565,Low_spent_Small_value_payments,Standard,NM,Lawyer
44917,44.0,9197.37,1306.09,14.150124571729435,7.0,8.0,34.455210894940784,Low_spent_Small_value_payments,Standard,Yes,Architect
16614,43.0,20492.45,429.71,13.23985241130044,8.0,0.0,25.552085250048805,Low_spent_Large_value_payments,Good,No,Accountant
1474,30.0,27242.8,881.36,73.81546182149368,19.0,18.0,30.541656088603894,Low_spent_Medium_value_payments,Standard,Yes,Developer
12140,34.0,81411.2,467.99,42.52959454079117,13.0,2.0,23.91346439167588,High_spent_Medium_value_payments,Good,No,Musician
27458,26.0,18503.85,742.33,77.24096384870384,27.0,7.0,30.864335926093784,High_spent_Small_value_payments,Standard,Yes,Media_Manager
21949,42.0,105521.58,462.11,224.5107862948008,8.0,18.0,32.53790471258208,Low_spent_Medium_value_payments,Standard,Yes,Doctor
46735,22.0,17855.94,3122.53,89.15181924204481,27.0,23.0,32.69373537116671,Low_spent_Medium_value_payments,Bad,NM,Scientist
10235,40.0,78477.18000000001,1197.91,123.31758684019528,6.0,18.0,27.95107523097172,High_spent_Large_value_payments,Standard,Yes,Manager
29253,36.0,32901.79,798.71,19.324081432632333,9.0,9.0,23.505444091952327,High_spent_Large_value_payments,Good,No,Engineer
9005,48.0,73031.58,997.98,63.30446282230596,10.0,15.0,23.96905526260665,High_spent_Medium_value_payments,Standard,No,Engineer
21474,46.0,35235.18,2388.85,57.68531870711298,32.0,15.0,26.39973895037282,Low_spent_Large_value_payments,Bad,Yes,Media_Manager
37877,45.0,66881.2,240.6,56.79396009745903,22.0,19.0,37.29561773434513,Low_spent_Small_value_payments,Standard,Yes,Media_Manager
17807,41.0,14535.105,70.66,15.775026734816825,18.0,8.0,29.533130768720603,Low_spent_Small_value_payments,Good,No,Accountant
50206,17.0,10119.76,1388.38,18.93990492253925,53.0,23.0,35.456321833610566,High_spent_Small_value_payments,Bad,Yes,Media_Manager
42878,35.0,19787.4,3099.57,78.20759971449081,25.0,15.0,21.856144476155013,Low_spent_Small_value_payments,Bad,NM,Doctor
48981,38.0,16893.44,1397.24,32.22238766587873,57.0,16.0,25.40437292753915,Low_spent_Small_value_payments,Standard,Yes,Journalist
27570,19.0,21791.905,166.25,11.55616488128499,7.0,3.0,29.23381071523275,High_spent_Medium_value_payments,Good,No,Lawyer
32611,19.0,77854.26,1220.31,92.7077226874598,5.0,11.0,32.963908120541504,Low_spent_Medium_value_payments,Good,No,Scientist
15286,39.0,99802.48,248.48,210.4580591438012,17.0,15.0,28.169430448690907,Low_spent_Medium_value_payments,Standard,No,Media_Manager
49023,55.0,108491.28,973.25,238.47369784856943,28.0,17.0,37.93563325889285,High_spent_Large_value_payments,Standard,No,Engineer
50650,39.0,14021.57,3889.88,37.07927139833919,30.0,17.0,33.21698210883901,Low_spent_Medium_value_payments,Bad,Yes,Developer
3216,45.0,76391.48,614.83,75.81024103544209,27.0,5.0,24.81403246426904,Low_spent_Small_value_payments,Good,No,Musician
29087,19.0,13486.615,45.37,14.724661645786846,8.0,10.0,29.006632986135774,Low_spent_Medium_value_payments,Good,No,Architect
30520,54.0,34800.96,344.4,74.63775566449694,3.0,7.0,37.08569552497279,Low_spent_Small_value_payments,Good,No,Developer
33530,17.0,35603.8,4041.44,124.6444928564958,48.0,17.0,27.74470473417845,Low_spent_Large_value_payments,Bad,Yes,Mechanic
19600,43.0,32414.26,695.61,34.318058173366644,14.0,19.0,31.580778265353235,High_spent_Small_value_payments,Standard,Yes,Developer
5083,24.0,34601.35,68.23,30.198049695685768,8.0,11.0,35.40527751200593,High_spent_Large_value_payments,Standard,Yes,Engineer
12313,51.0,99007.68,31.89,0.0,14.0,17.0,25.49831046504565,High_spent_Small_value_payments,Good,No,Writer
1061,45.0,60572.7,1582.55,88.71604214406159,29.0,16.0,28.99048977050949,High_spent_Medium_value_payments,Standard,Yes,Lawyer
19007,40.0,14208.865,605.49,0.0,11.0,3.0,26.04306004280133,Low_spent_Large_value_payments,Good,No,Media_Manager
40566,33.0,35836.84,1004.66,161.07848543949487,13.0,17.0,37.77664888309869,High_spent_Medium_value_payments,Standard,No,Media_Manager
38676,18.0,20083.06,2381.47,33.81951908584432,20.0,21.0,27.101406806063004,High_spent_Medium_value_payments,Bad,Yes,Engineer
27275,34.0,26150.38,316.19,84.84866346945164,14.0,18.0,37.93957224624496,Low_spent_Large_value_payments,Good,No,Media_Manager
5945,42.0,14144.48,2537.18,47.60616184740381,25.0,18.0,29.748074192916626,Low_spent_Small_value_payments,Bad,Yes,Scientist
47373,55.0,122008.59,432.37,0.0,15.0,8.0,36.70787268857019,High_spent_Medium_value_payments,Good,NM,Accountant
11258,44.0,11956.285,809.11,23.83840364626179,30.0,12.0,35.848529937827024,Low_spent_Small_value_payments,Standard,Yes,Scientist
1740,39.0,20949.58,486.48,11.749751938879903,24.0,15.0,27.63047123409256,High_spent_Small_value_payments,Standard,Yes,Lawyer
44161,34.0,18096.155,162.21,34.09269975586441,8.0,19.0,25.55834454420755,Low_spent_Large_value_payments,Standard,Yes,Mechanic
31248,24.0,37788.3,1124.37,39.655553872757935,13.0,1.0,37.75875309502786,High_spent_Medium_value_payments,Good,No,Mechanic
50904,34.0,120955.92,369.36,57.50516924840772,28.0,8.0,37.36814864565285,High_spent_Large_value_payments,Good,No,Developer
24146,20.0,27983.07,1015.21,44.401790120451686,6.0,15.0,29.799497024350053,High_spent_Small_value_payments,Standard,No,Architect
34447,46.0,56987.92,949.65,25.65855793556921,0.0,6.0,27.21918720498931,High_spent_Small_value_payments,Good,No,Entrepreneur
9138,25.0,50552.34,829.97,35.521195242458354,30.0,12.0,26.56958595835621,Low_spent_Small_value_payments,Standard,Yes,Media_Manager
48536,31.0,16838.82,4347.3,126.11418092317096,16.0,19.0,25.86231049019815,Low_spent_Small_value_payments,Bad,Yes,Manager
3385,15.0,90592.02,831.18,154.43297303423154,27.0,20.0,30.73950978662966,High_spent_Medium_value_payments,Standard,Yes,Mechanic
26748,30.0,29695.58,133.56,0.0,8.0,15.0,26.235302881044067,High_spent_Large_value_payments,Good,No,Architect
44895,22.0,85667.7,1457.34,0.0,14.0,11.0,29.69014935028697,Low_spent_Large_value_payments,Good,No,Scientist
6057,39.0,83386.52,4972.4,482.17978316483214,36.0,24.0,22.102550141744214,High_spent_Large_value_payments,Bad,Yes,Musician
46020,37.0,10299.565,1710.58,8.724970589613072,19.0,19.0,27.033317377609706,Low_spent_Small_value_payments,Standard,Yes,Accountant
39805,24.0,73871.92,2284.63,681.794429328403,17.0,14.0,30.308695012518587,High_spent_Large_value_payments,Standard,Yes,Lawyer
44113,19.0,29353.04,1882.15,100.53915406000507,45.0,23.0,23.132598803984017,High_spent_Large_value_payments,Bad,Yes,Teacher
16606,40.0,43700.61,633.46,66.91752494781487,2.0,12.0,30.129927726753348,High_spent_Large_value_payments,Good,NM,Journalist
38171,29.0,16471.35,1898.34,46.67344608509328,10.0,17.0,31.25825199594339,Low_spent_Small_value_payments,Standard,Yes,Engineer
44208,23.0,65187.34,441.86,99.98202004847784,23.0,9.0,38.09470620811253,High_spent_Medium_value_payments,Standard,No,Media_Manager
18219,40.0,29661.64,347.44,114.1498903075758,18.0,16.0,35.361058349495444,High_spent_Large_value_payments,Standard,Yes,Writer
31973,24.0,101912.13,152.6,0.0,5.0,3.0,26.63028335937205,Low_spent_Medium_value_payments,Good,No,Writer
42349,40.0,65454.42,768.36,28.010449461130207,26.0,12.0,25.566657971434307,Low_spent_Small_value_payments,Standard,Yes,Architect
46214,43.0,20397.26,2264.71,19.3818817299367,19.0,11.0,31.824339917047983,High_spent_Small_value_payments,Standard,Yes,Mechanic
10787,19.0,38760.82,468.18,84.51850713930847,11.0,8.0,24.862022760761057,Low_spent_Small_value_payments,Good,No,Doctor
3520,38.0,37131.02,88.0,16.723867948870357,8.0,4.0,37.11320994545873,Low_spent_Small_value_payments,Good,No,Architect
38253,23.0,140254.28,84.81,210.82437934383216,7.0,12.0,30.387700990073647,High_spent_Large_value_payments,Good,No,Manager
13236,44.0,21484.035,939.2,33.155266552541065,30.0,11.0,28.03013448220588,Low_spent_Small_value_payments,Good,No,Musician
18669,23.0,17750.19,4385.27,56.33577390711153,21.0,21.0,26.68041595196195,Low_spent_Small_value_payments,Bad,Yes,Teacher
36435,36.0,21145.595,969.19,12.667793993102451,8.0,7.0,36.309440908490295,High_spent_Small_value_payments,Good,No,Media_Manager
44356,21.0,125491.64,587.63,271.73668118956255,7.0,7.0,34.88851199244815,High_spent_Medium_value_payments,Good,No,Teacher
43444,36.0,36722.84,409.3,122.32008687664838,3.0,9.0,33.71727303601605,Low_spent_Small_value_payments,Good,No,Developer
10014,28.0,15687.44,1943.08,41.80302280657777,11.0,19.0,30.554832990869585,Low_spent_Small_value_payments,Standard,Yes,Musician
33012,43.0,7304.925,4405.99,32.44151245424638,42.0,18.0,25.55068820713825,Low_spent_Medium_value_payments,Bad,Yes,Lawyer
21481,20.0,18921.78,4761.49,48.81955243544303,27.0,16.0,29.29802504847884,High_spent_Small_value_payments,Bad,Yes,Journalist
1030,33.0,122942.28,924.1,101.56797654898996,8.0,4.0,32.403388221707765,Low_spent_Medium_value_payments,Good,No,Architect
11441,26.0,42021.7,271.56,109.01733845498752,17.0,12.0,34.81017663713061,High_spent_Large_value_payments,Standard,No,Engineer
24374,16.0,85915.31999999999,429.12,167.08147147226308,10.0,20.0,26.928830438896853,High_spent_Medium_value_payments,Standard,Yes,Media_Manager
38035,29.0,142177.84,483.13,322.87607996147136,19.0,7.0,27.677208979315576,High_spent_Medium_value_payments,Good,No,Mechanic
47648,47.0,27814.63,425.84,13.572811639360545,17.0,14.0,27.51286491858081,High_spent_Small_value_payments,Good,No,Teacher
50645,34.0,49995.18000000001,1783.96,148.05426179393018,20.0,18.0,27.00650801763997,High_spent_Small_value_payments,Bad,Yes,Engineer
2148,30.0,34480.2,398.91,0.0,31.0,11.0,26.463346675462,Low_spent_Medium_value_payments,Standard,Yes,Teacher
34010,55.0,130688.56,466.13,0.0,14.0,6.0,27.269503796762447,High_spent_Medium_value_payments,Good,No,Doctor
33954,30.0,15656.82,1997.18,42.52019054057048,32.0,16.0,29.91640763246859,Low_spent_Small_value_payments,Bad,NM,Developer
32395,15.0,30118.94,1693.64,44.81642046832427,31.0,22.0,28.83319823340608,Low_spent_Small_value_payments,Bad,Yes,Engineer
